name,sku,description,image_url,product_url,category
Soffiatore Assiale 54V XR FLEXVOLT,dcmba572x1-qw,"Soffiatore Assiale 54V XR FLEXVOLT

Progettato per pulire efficacemente e velocemente aree di lavoro, cantieri, strade, giardini, piazzali e viali. Questo potente e versatile soffiatore a batteria è l’alleato ideale per tutti gli utenti professionali tra cui imprese di costruzione, carpentieri, artigiani del legno e del metallo, paesaggisti, addetti alle aree verdi e specialisti nelle pulizie.",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DCMBA572X1-QW/DCMBA572X1_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dcmba572x1-qw/soffiatore-assiale-54v-xr-flexvolt?tid=573036,N/A
Potatore su asta di prolunga XR 18V - Unità senza batteria e caricabatteria,dcmps567n-xj,"Potatore su asta di prolunga XR 18V - Unità senza batteria e caricabatteria

Questo utensile ergonomico è stato progettato da DEWALT per garantire la massima leggerezza e il massimo bilanciamento in uso. La struttura robusta lo rende facile da manovrare anche quando è esteso al massimo della lunghezza. - Unità senza batteria e caricabatteria",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DCMPS567N-XJ/DCMPS567N_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dcmps567n-xj/potatore-su-asta-di-prolunga-xr-18v-unita-senza-batteria-e-caricabatteria?tid=573036,N/A
Potatore su asta di prolunga XR 18V,dcmps567p1-qw,"Potatore su asta di prolunga XR 18V

Questo utensile ergonomico è stato progettato da DEWALT per garantire la massima leggerezza e il massimo bilanciamento in uso. La struttura robusta lo rende facile da manovrare anche quando è esteso al massimo della lunghezza.",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DCMPS567P1-QW/DCMPS567P1_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dcmps567p1-qw/potatore-su-asta-di-prolunga-xr-18v?tid=573036,N/A
Rasaerba DEWALT 2x18V XR - Unità senza batteria e caricabatterie,dcmw564n-xj,"Rasaerba DEWALT 2x18V XR - Unità senza batteria e caricabatterie

Questo potente rasaerba BRUSHLESS è dotato di un motore senza spazzole per garantire la massima efficienza energetica e un’importante autonomia. È dotato di un’impugnatura dal design ergonomico, 5 altezze di taglio e maniglie per un comodo trasporto dell’utensile nelle aree di lavoro o di stoccaggio. La macchina è dotata di un telaio in metallo robusto e durevole che garantisce costante stabilità e precisione di taglio.",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DCMW564N-XJ/DCMW564N_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dcmw564n-xj/rasaerba-dewalt-2x18v-xr-unita-senza-batteria-e-caricabatterie?tid=573036,N/A
Catena 40 cm per Elettrosega,dt20663-qz,"Catena 40 cm per Elettrosega

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DT20663-QZ/DT20663_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dt20663-qz/catena-40-cm-elettrosega?tid=573036,N/A
Elettrosega Compatta Brushless 30CM XR 18V,dcm565p1-qw,"Elettrosega Compatta Brushless 30CM XR 18V

L’elettrosega compatta DCM565P1 18V è un utensile versatile che può essere usato sia in applicazioni di giardinaggio che in ambito costruzioni. Monta una barra e una catena da 30cm che sono estremamente efficienti sia nel taglio di tronchi che nel taglio di travi in spazi angusti. Leggera e facile da maneggiare, la DCM565 ha una seconda impugnatura che ne rende comodo l’utilizzo, un sistema di lubrificazione automatica della catena e un cambio catena effettuabile senza bisogno di utensili di servizio.",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DCM565P1-QW/DCM565P1_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dcm565p1-qw/elettrosega-compatta-brushless-30cm-xr-18v?tid=573036,N/A
Elettrosega Brushless 18V XR 30cm - Unità senza batteria e caricabatterie,dcm565n-xj,"Elettrosega Brushless 18V XR 30cm - Unità senza batteria e caricabatterie

L’elettrosega compatta DCM565P1 18V è un utensile versatile che può essere usato sia in applicazioni di giardinaggio che in ambito costruzioni. Monta una barra e una catena da 30cm che sono estremamente efficienti sia nel taglio di tronchi che nel taglio di travi in spazi angusti. Leggera e facile da maneggiare, la DCM565 ha una seconda impugnatura che ne rende comodo l’utilizzo, un sistema di lubrificazione automatica della catena e un cambio catena effettuabile senza bisogno di utensili di servizio. Unità senza batteria e senza caricabatterie.",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DCM565N-XJ/DCM565N_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dcm565n-xj/elettrosega-brushless-18v-xr-30cm-unita-senza-batteria-e-caricabatterie?tid=573036,N/A
Elettrosega a catena 54V XR FLEXVOLT - Unità senza batteria,dcm575n-xj,"Elettrosega a catena 54V XR FLEXVOLT - Unità senza batteria

Il DCM575 ha una capacità di taglio di 40 cm e può fornire fino a 65 tagli per carica con una batteria XR FLEXVOLT® 9Ah. La velocità della catena di 15 m/s2 lo rende ideale per i professionisti del settore edile e paesaggistico. Unità nuda, batterie e caricabatterie venduti separatamente.",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DCM575N-XJ/DCM575N_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dcm575n-xj/elettrosega-catena-54v-xr-flexvolt-unita-senza-batteria?tid=573036,N/A
Soffiatore 54V XR FLEXVOLT - Unità senza batteria,dcm572n-xj,"Soffiatore 54V XR FLEXVOLT - Unità senza batteria

DeWALT ha creato la serie di elettroutensili XR FLEXVOLT, consentendo ai professionisti dell'edilizia di utilizzare utensili a batteria per lavori che prima erano completamente impossibili da eseguire. XR FLEXVOLT è una serie di elettroutensili a 54V che offrono autonomie e prestazioni migliorate. . DEWALT XR FLEXVOLT è l'unica batteria sul mercato che passa da 54V a 18V, rendendola così compatibile con i vostri elettroutensili XR.",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DCM572N-XJ/DCM572N_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dcm572n-xj/soffiatore-54v-xr-flexvolt-unita-senza-batteria?tid=573036,N/A
Decespugliatore 54V XR FLEXVOLT  - Unità senza batteria,dcm571n-xj,"Decespugliatore 54V XR FLEXVOLT  - Unità senza batteria

Tutta la potenza di una macchina a scoppio senza l'inconveniente di dover trasportare il carburante o fare la miscela. Il tagliabordi / decespugliatore DCM571 ha un'ampiezza di taglio di 38 cm, può montare il filo o la lama, che rendono la macchina perfetta per semplici lavori di taglio dell'erba o per lavori di pulizia pesanti.",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DCM571N-XJ/DCM571N_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dcm571n-xj/decespugliatore-54v-xr-flexvolt-unita-senza-batteria?tid=573036,N/A
SOFFIATORE 54V XR FLEXVOLT,dcm572x1-qw,"SOFFIATORE 54V XR FLEXVOLT

DeWALT ha creato la serie di elettroutensili XR FLEXVOLT, consentendo ai professionisti dell'edilizia di utilizzare utensili a batteria per lavori che prima erano completamente impossibili da eseguire. XR FLEXVOLT è una serie di elettroutensili a 54V che offrono autonomie e prestazioni migliorate. . DEWALT XR FLEXVOLT è l'unica batteria sul mercato che passa da 54V a 18V, rendendola così compatibile con i vostri elettroutensili XR.",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DCM572X1-QW/DCM572X1_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dcm572x1-qw/soffiatore-54v-xr-flexvolt?tid=573036,N/A
TAGLIASIEPI 18V 5.0Ah XR LITIO,dcm563p1-qw,"TAGLIASIEPI 18V 5.0Ah XR LITIO

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DCM563P1-QW/DCM563P1_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dcm563p1-qw/tagliasiepi-18v-50ah-xr-litio?tid=573036,N/A
Testina Filo QUICKWIND™ per Tagliabordi DEWALT,dt20658-qz,"Testina Filo QUICKWIND™ per Tagliabordi DEWALT

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DT20658-QZ/DT20658_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dt20658-qz/testina-filo-quickwind-tagliabordi-dewalt?tid=573036,N/A
TAGLIABORDI 18V 5.0Ah XR LITIO,dcm561p1-qw,"TAGLIABORDI 18V 5.0Ah XR LITIO

Tagliabordi XR 18V. 5.0AH - Ampiezza di taglio 33cm, Motore Brushless, Doppia linea di taglio con spessore 2mm, Alimentazione a pressione, Tecnologia ad ingranaggi, Doppio interruttore di avviamento, Velocità variabile, Autonomia di taglio fino a 70m2 DOTAZIONE: 1 batteria XR 18V 5.0Ah, caricabatterie, Rocchetto da 2mm.",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DCM561P1-QW/DCM561P1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dcm561p1-qw/tagliabordi-18v-50ah-xr-litio?tid=573036,N/A
SOFFIATORE 18V 5.0Ah XR LITIO,dcm562p1-qw,"SOFFIATORE 18V 5.0Ah XR LITIO

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DCM562P1-QW/DCM562P1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dcm562p1-qw/soffiatore-18v-50ah-xr-litio?tid=573036,N/A
SOFFIATORE 18V XR - UNITÀ NUDA,dcm562pb-qw,"SOFFIATORE 18V XR - UNITÀ NUDA

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DCM562PB-QW/DCM562PB_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dcm562pb-qw/soffiatore-18v-xr-unita-nuda?tid=573036,N/A
DOPPIO CASSETTO PROFONDO TOUGHSYSTEM 2.0 DXL,dwst60520-1,"DOPPIO CASSETTO PROFONDO TOUGHSYSTEM 2.0 DXL

Immagazzinare, mettere al sicuro, trasportare e lavorare con la Workstation TOUGHSYSTEM® 2.0 DXL™. Composta da 4 prodotti indipendenti progettati per essere disposti in vari modi, questa piattaforma di produttività è diversa da qualsiasi altra attualmente disponibile per i cantieri commerciali. Un carrello resistente, cassetti versatili e un piano di lavoro funzionale si combinano per creare una postazione di lavoro all-in-one che offre l'accessibilità agli strumenti ovunque si svolga il lavoro.",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DWST60520-1/DWST60520-1_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dwst60520-1/doppio-cassetto-profondo-toughsystem-20-dxl?tid=572596,N/A
Borsone con ruote e manico telecospico 28'' McLaren,dwst83522-9,"Borsone con ruote e manico telecospico 28'' McLaren

""La gamma DEWALT x McLaren F1 Team è il risultato di una volontà comune di prestazioni.\nLa nostra soluzione di stoccaggio morbida più grande, con capacità per più utensili elettrici, utensili manuali e accessori, è dotata di una maniglia estensibile, di ruote resistenti e di una trappola e una maniglia ergonomiche per il trasporto. Perfetta per riporre e spostare le attrezzature in ambienti con ritmi veloci e alta pressione. """,https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DWST83522-9/DWST83522-9_3.jpg?resize=530x530,https://www.dewalt.it/prodotto/dwst83522-9/borsone-con-ruote-e-manico-telecospico-28-mclaren?tid=572596,N/A
Zaino  McLaren,dwst60122-1,"Zaino  McLaren

La nostra gamma di utensili in edizione limitata DEWALT x McLaren F1 Team è il risultato di una volontà comune di essere forti sotto pressione. Siamo duri insieme.\nUno zaino resistente e versatile, perfetto per riporre e spostare gli utensili e gli accessori in ambienti veloci e ad alta pressione.",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DWST60122-1/1_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dwst60122-1/zaino-mclaren?tid=572596,N/A
Zaino  trolley con ruote McLaren,dwst60101-9,"Zaino  trolley con ruote McLaren

",https://bynder.sbdinc.com/m/1618fe9c181efaa9/Web_Large-DW_dewalt-product-fallbackat3x_LBL1.jpg?kresize=530x530,https://www.dewalt.it/prodotto/dwst60101-9/zaino-trolley-con-ruote-mclaren?tid=572596,N/A
Borsa rettangolare 20'' con tracolla McLaren,dwst60104-9,"Borsa rettangolare 20'' con tracolla McLaren

La gamma DEWALT x McLaren F1 Team è il risultato di una volontà comune di prestazioni.\nOttimizzate la visibilità e l'accessibilità degli utensili con la borsa Pro da 20"". Pro. Caratterizzata da una struttura in tessuto resistente da 1680 denari, 33 tasche individuali e uno scomparto resistente all'acqua IP54, questa soluzione di stoccaggio morbida e di grande volume protegge gli oggetti e tiene gli utensili a portata di mano",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DWST60104-9/DWST60104-9_2.jpg?resize=530x530,https://www.dewalt.it/prodotto/dwst60104-9/borsa-rettangolare-20-con-tracolla-mclaren?tid=572596,N/A
"DOPPIO CASSETTO, storage TOUGHSYSTEM 2.0 DXL",dwst08520-1,"DOPPIO CASSETTO, storage TOUGHSYSTEM 2.0 DXL

Resistete alle condizioni più difficili ed espandete il vostro sistema con i 2 cassetti TOUGHSYSTEM® 2.0 DXL™. Parte integrante della Workstation TOUGHSYSTEM® 2.0 DXL™ 30 (venduta separatamente), questi versatili cassetti consentono di ottimizzare l'organizzazione grazie a divisori rimovibili e di accedere rapidamente agli utensili appesi alle rastrelliere metalliche laterali. Progettata con cassetti dall'apertura fluida e dalla chiusura sicura, questa soluzione adattabile presenta 2 grandi cassetti con una capacità di carico totale di 25 kg (27,5 lbs./12,5 kg per cassetto) e un volume di 42,8 litri.",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DWST08520-1/DWST08520-1_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dwst08520-1/doppio-cassetto-storage-toughsystem-20-dxl?tid=572596,N/A
"CASSETTO PROFONDO, storage TOUGHSYSTEM 2.0 DXL. Compatibilità con i moduli TOUGHSYSTEM 2.0 DXL, TOUGHSYSTEM 2.0 e TSTAK",dwst08510-1,"CASSETTO PROFONDO, storage TOUGHSYSTEM 2.0 DXL. Compatibilità con i moduli TOUGHSYSTEM 2.0 DXL, TOUGHSYSTEM 2.0 e TSTAK

Resistete alle condizioni più difficili ed espandete il vostro sistema con il cassetto TOUGHSYSTEM® 2.0 DXL™ da 30”. Cassetto profondo. Parte integrante della piattaforma TOUGHSYSTEM® 2.0 DXL™ Workstation, questo versatile cassetto consente di ottimizzare l'organizzazione grazie ai divisori rimovibili e alle rastrelliere metalliche laterali per riporre ulteriori utensili. Caratterizzato da cassetti ad apertura e chiusura dolce, questa soluzione adattabile ha una capacità di carico totale di 12,5 kg (per cassetto, capacità di carico totale di 25 kg) e un volume di 44 litri.",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DWST08510-1/DWST08510-1_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dwst08510-1/cassetto-profondo-storage-toughsystem-20-dxl-compatibilita-con-i-moduli-toughsystem-20-dxl-toughsystem-20-e-tstak?tid=572596,N/A
"BASE CON RUOTE, storage TOUGHSYSTEM 2.0 DXL. Compatibilità con i moduli TOUGHSYSTEM 2.0 DXL, TOUGHSYSTEM 2.0 e TSTAK",dwst08530-1,"BASE CON RUOTE, storage TOUGHSYSTEM 2.0 DXL. Compatibilità con i moduli TOUGHSYSTEM 2.0 DXL, TOUGHSYSTEM 2.0 e TSTAK

Arrivate in cantiere con un ampio spazio di archiviazione e un'area di lavoro funzionale. La Workstation TOUGHSYSTEM® 2.0 è una soluzione di stoccaggio portatile per il cantiere, supportata da questo carrello TOUGHSYSTEM® 2.0 DXL™ Workstation Dolly. Progettato per muoversi liberamente su terreni accidentati e in ambienti difficili, questo carrello può sostenere carichi fino a 200 kg.",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DWST08530-1/DWST08530-1_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dwst08530-1/base-con-ruote-storage-toughsystem-20-dxl-compatibilita-con-i-moduli-toughsystem-20-dxl-toughsystem-20-e-tstak?tid=572596,N/A
"PIANO DI LAVORO, storage TOUGHSYSTEM 2.0 DXL",dwst08550-1,"PIANO DI LAVORO, storage TOUGHSYSTEM 2.0 DXL

Resistete alle condizioni più difficili ed espandete il vostro sistema con TOUGHSYSTEM® 2.0 DXL™ 30 in. 2 Drawers. Come parte della workstation TOUGHSYSTEM® 2.0 DXL™. (venduti separatamente), questi versatili cassetti consentono di ottimizzare l'organizzazione grazie a divisori rimovibili e di accedere rapidamente agli utensili appesi alle rastrelliere metalliche laterali. Progettata con cassetti dall'apertura fluida e dalla chiusura sicura, questa soluzione adattabile presenta 2 grandi cassetti con una capacità di carico totale di 25 kg (27,5 lbs./12,5 kg per cassetto) e un volume di 34,3 litri.",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DWST08550-1/DWST08550-1_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dwst08550-1/piano-di-lavoro-storage-toughsystem-20-dxl?tid=572596,N/A
BORSA TRACOLLA 11'' NYLON 1600DEN MULTITASCHE,dwst83524-1,"BORSA TRACOLLA 11'' NYLON 1600DEN MULTITASCHE

La borsa portautensili DEWALT® Toughsystem 2.0 a mezza larghezza offre uno spazio aggiuntivo. Il resistente tessuto 1680D, il materiale repellente allo sporco e la base impermeabile rendono questa borsa adatta a qualsiasi ambiente di lavoro. Questa borsa è dotata di oltre 30 tasche e di un accesso a 360° agli utensili in tasche di diverse dimensioni, con tasche speciali per gli utensili elettrici, le batterie e l'attrezzatura. La borsa può essere impilata con qualsiasi prodotto ToughSystem® 2.0, consentendo una soluzione di trasporto per tutti i modelli.",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DWST83524-1/DWST83524-1_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dwst83524-1/borsa-tracolla-11-nylon-1600den-multitasche?tid=572596,N/A
"Unità 3 cassetti,  3 cassett prfondi in ABS, compatibile con moduli Tough System 2.0 e 1.0",dwst08330-1,"Unità 3 cassetti,  3 cassett prfondi in ABS, compatibile con moduli Tough System 2.0 e 1.0

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DWST08330-1/DWST08330-1_3.jpg?resize=530x530,https://www.dewalt.it/prodotto/dwst08330-1/unita-3-cassetti-3-cassett-prfondi-abs-compatibile-con-moduli-tough-system-20-e-10?tid=572596,N/A
"Borsa 16"" ampia apertura, Tessuti resistenti di alta qualità - 1680D",dwst60103-1,"Borsa 16"" ampia apertura, Tessuti resistenti di alta qualità - 1680D

Ottimizzate la visibilità e l'accessibilità degli utensili sul lavoro con la borsa DEWALT® 16 in. Pro Open Mouth. Caratterizzata da una struttura resistente e da uno scomparto impermeabile IP54, questa soluzione protegge gli oggetti e tiene gli utensili a portata di mano.",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DWST60103-1/DWST60103-1_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dwst60103-1/borsa-16-ampia-apertura-tessuti-resistenti-di-alta-qualita-1680d?tid=572596,N/A
DEWALT® TOUGHSYSTEM® 2.0 Vasca fonda porta utensili elettrici,dwst08035-1,"DEWALT® TOUGHSYSTEM® 2.0 Vasca fonda porta utensili elettrici

Ottimizzate la vostra organizzazione con la cassetta degli attrezzi TOUGHSYSTEM 2.0 Compact Deep. I quattro divisori e il vassoio interno a metà larghezza semplificano la personalizzazione della cassetta degli attrezzi, mentre il grado di resistenza alla polvere e all'acqua IP65 garantisce la protezione degli attrezzi. Le chiusure anteriori in filo metallico sono facili da chiudere e possono essere utilizzate con una sola mano. Compatibile con qualsiasi prodotto TOUGHSYSTEM 2.0, la cassetta degli attrezzi TOUGHSYSTEM 2.0 Compact Deep si collega alle cassette TOUGHSYSTEM 2.0 a mezza larghezza o a grandezza naturale.",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DWST08035-1/DWST08035-1_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dwst08035-1/dewalt-toughsystem-20-vasca-fonda-porta-utensili-elettrici?tid=572596,N/A
Combinata Tough System - TSTAK - Combinata composta da Tough System DWST83294-1 (Cassetta porta utensili mediana) + DWST08017-1 (Adattatore Tough System - TSTAK) + TSTAK DWST83346-1 (Unità profonda porta elettroutensili).,dwst08017-9,"Combinata Tough System - TSTAK - Combinata composta da Tough System DWST83294-1 (Cassetta porta utensili mediana) + DWST08017-1 (Adattatore Tough System - TSTAK) + TSTAK DWST83346-1 (Unità profonda porta elettroutensili).

Il bundle TOUGHSYSTEM to TSTAK collega il TOUGHSYSTEM 2.0 DS300 al DEWALT TSTAK IP54 DEEP BOX con l'adattatore DEWALT® TOUGHSYSTEM® 2.0. In questo modo si aumenta la flessibilità di qualsiasi sistema di stoccaggio, consentendo di combinare le soluzioni di stoccaggio TSTAK, TOUGHSYSTEM e Tough Case. La piastra di adattamento è dotata di un portautensili integrato per riporre i trapani tramite il gancio della cintura.",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DWST08017-9/DWST08017-9_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dwst08017-9/combinata-tough-system-tstak-combinata-composta-da-tough-system-dwst83294-1-cassetta-porta-utensili-mediana-dwst08017-1-adattatore-tough-system-tstak-tstak-dwst83346-1-unita-profonda-porta-elettroutensili?tid=572596,N/A
DEWALT® TOUGHSYSTEM® 2.0 Adaptor,dwst08017-1,"DEWALT® TOUGHSYSTEM® 2.0 Adaptor

L'adattatore DEWALT TOUGHSYSTEM® 2.0 consente la connessione multipiattaforma delle soluzioni di stoccaggio TSTAK, TOUGHSYSTEM e Tough Case per creare un sistema di stoccaggio altamente flessibile. La piastra di adattamento è dotata di un portautensili integrato per riporre i trapani tramite il gancio della cintura.",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DWST08017-1/DWST08017-1_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dwst08017-1/dewalt-toughsystem-20-adaptor?tid=572596,N/A
TOUGHSYSTEM 2.0 Modulo con doppio cassetto,dwst83529-1,"TOUGHSYSTEM 2.0 Modulo con doppio cassetto

Pu² essere agganciato ad un altro modulo TOUGHSYSTEM 2.0, ad un carrello Tough System, montato su scaffalature per furgoni o immagazzinato in un'officina. Lâ€™unit  con cassetti profondi offre un accesso immediato agli utensili senza la rimozione di altri moduli.\n\nGUIDE SCORRIMENTO  A SFERA Consentono un'apertura morbida ed agevole ed un elevata durata.\n\nCHIUSURE LATERALI AUTO LATCH Permette un facile collegamento con altre cassette TOUGHSYSTEM / TOUGHSYSTEM 2.0.\n\nMANIGLIE LATERALI Permettono di collegare l'unit  al carrello TOUGHSYSTEM e alle scaffalature per furgoni e officine tramite staffe.\n\nPIASTRE TRASPARENTI Consentono di etichettare i cassetti per una maggiore organizzazione.",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DWST83529-1/DWST83529-1_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dwst83529-1/toughsystem-20-modulo-con-doppio-cassetto?tid=572596,N/A
"Unità portautensili manuali e minuterie, struttura in cordura 1680Den, impugnatura ergonomica e robusta, tracolla e parte posteriore imbottite per una trasportabilità più comfortevole, Base rigida ed impermeabile compatibile con i moduli TSTAK",dwst83541-1,"Unità portautensili manuali e minuterie, struttura in cordura 1680Den, impugnatura ergonomica e robusta, tracolla e parte posteriore imbottite per una trasportabilità più comfortevole, Base rigida ed impermeabile compatibile con i moduli TSTAK

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DWST83541-1/DWST83541-1_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dwst83541-1/unita-portautensili-manuali-e-minuterie-struttura-cordura-1680den-impugnatura-ergonomica-e-robusta-tracolla-e-parte-posteriore-imbottite-una-trasportabilita-piu-comfortevole-base-rigida-ed-impermeabile-compatibile-con-i-moduli-tstak?tid=572596,N/A
CARTELLETTA TSTAK,dwst82732-1,"CARTELLETTA TSTAK

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DWST82732-1/DWST82732-1_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dwst82732-1/cartelletta-tstak?tid=572596,N/A
DEWALT TSTAK IP54 TROLLEY,dwst83411-1,"DEWALT TSTAK IP54 TROLLEY

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DWST83411-1/DWST83411-1_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dwst83411-1/dewalt-tstak-ip54-trolley?tid=572596,N/A
TORRE TSTAK IP54,dwst83412-1,"TORRE TSTAK IP54

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DWST83412-1/DWST83412-1_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dwst83412-1/torre-tstak-ip54?tid=572596,N/A
Dispositivo di raffreddamento TSTAK su ruote,dwst83281-1,"Dispositivo di raffreddamento TSTAK su ruote

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DWST83281-1/DWST83281-1_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dwst83281-1/dispositivo-di-raffreddamento-tstak-su-ruote?tid=572596,N/A
Valigetta TSTAK IP54 con maniglia,dwst83344-1,"Valigetta TSTAK IP54 con maniglia

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DWST83344-1/DWST83344-1_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dwst83344-1/valigetta-tstak-ip54-con-maniglia?tid=572596,N/A
TSTAK IP54 Valigetta profonda con ruote,dwst83347-1,"TSTAK IP54 Valigetta profonda con ruote

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DWST83347-1/DWST83347-1_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dwst83347-1/tstak-ip54-valigetta-profonda-con-ruote?tid=572596,N/A
TSTAK IP54 Valigetta profonda,dwst83346-1,"TSTAK IP54 Valigetta profonda

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DWST83346-1/DWST83346-1_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dwst83346-1/tstak-ip54-valigetta-profonda?tid=572596,N/A
Valigetta TSTAK IP54,dwst83345-1,"Valigetta TSTAK IP54

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DWST83345-1/DWST83345-1_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dwst83345-1/valigetta-tstak-ip54?tid=572596,N/A
TSTAK IP54 Valigetta profonda con maniglione,dwst83343-1,"TSTAK IP54 Valigetta profonda con maniglione

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DWST83343-1/DWST83343-1_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dwst83343-1/tstak-ip54-valigetta-profonda-con-maniglione?tid=572596,N/A
TSTAK IP54 Combo Kit,dwst83395-1,"TSTAK IP54 Combo Kit

",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DWST83395-1/DWST83395-1_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dwst83395-1/tstak-ip54-combo-kit?tid=572596,N/A
TOUGHSYSTEM 2.0 - DS300,dwst83294-1,"TOUGHSYSTEM 2.0 - DS300

The ToughSystem 2.0 DS300 Toolbox comes with patented auto-connect side latches for easy one-hand operation. Its 2-piece metal wire front latches add durability when securing tools inside. This toolbox offers 20% more tool storage* when used as part of a tower with 2.0 DS166 and DS400. It is IP65 rated for dust and water resistance and has a 50 Kg load capacity. The toolbox has a removable inner tray for optimal organization. The ToughSystem 2.0 Toolbox is compatible with all ToughSystem products.",https://www.dewalt.it/EMEA/PRODUCT/IMAGES/HIRES/DWST83294-1/DWST83294-1_1.jpg?resize=530x530,https://www.dewalt.it/prodotto/dwst83294-1/toughsystem-20-ds300?tid=572596,N/A
